"date","symbol","active_addresses","block_count","block_size_block_bytes","block_mean_size_bytes","cap_mrkt_cur","fees_daily_mean_native_units","fees_daily_mean_usd","fees_daily_median_native_units","fees_daily_median_usd","fees_daily_total_native_units","fees_daily_total_usd","supply_issued_daily","annual_inflation_rate","supply_issued_usd_equivalent_scheduled_daily","supply_issued_native_units_total","supply_issued_usd_equivalent_total","adjusted_nvt","adjusted_nvt_90_day_ma","price_btc","price_usd","roi_1_year","roi_30_days","supply_current","transactions_count_daily","transactions_successful_transfers_daily_count","transactions_native_units_transferred_adjusted","transactions_usd_equivalent_adjusted","transactions_mean_native_units_per_transaction","transactions_mean_usd_equivalent_per_transaction","transactions_median_native_units_per_transaction","transactions_median_usd_equivalent_per_transaction","transactions_sum_native_units_transferred_daily","transactions_sum_usd_equivalent_units_transferred_daily","volatility_180_days","volatility_60_days","volatility_30_days","date_time_utc","pk_dummy","pkey"
"2017-11-18","ADA",963,4319,3048310,705.79069229,NA,"0.16240693749999927",NA,0.171246,NA,72.758308,NA,0,0,NA,0,NA,39.55640847,NA,NA,NA,NA,NA,"26848596544.755295",448,866,"678742018.840291",NA,"5308882.72373298",NA,"7778281.37982",NA,"4597492438.752762",NA,NA,NA,NA,"2017-11-18 00:00:01","2017-11-18 00","2017-11-18 00ADA"
"2017-11-19","ADA",973,4314,2914884,675.68011127,NA,"0.16550652821670367",NA,0.171246,NA,73.319392,NA,0,0,NA,0,NA,55.45741515,NA,NA,NA,NA,NA,"26858347690.435903",443,860,"484305797.820798",NA,"2252496.88208694",NA,"6032543.504797",NA,"1937147318.59477",NA,NA,NA,NA,"2017-11-19 00:00:01","2017-11-19 00","2017-11-19 00ADA"
"2017-11-20","ADA",1474,4320,3128383,724.16273148,NA,"0.16596763421828784",NA,0.171246,NA,112.526056,NA,0,0,NA,0,NA,10.04994385,NA,NA,NA,NA,NA,"26873588497.909847",678,1319,"2674003844.592336",NA,"8960702.90665962",NA,"5894743.461155",NA,"11819167133.884033",NA,NA,NA,NA,"2017-11-20 00:00:01","2017-11-20 00","2017-11-20 00ADA"
"2017-11-21","ADA",1163,4320,2958753,684.89652778,NA,"0.16845667712177018",NA,0.171246,NA,91.303519,NA,0,0,NA,0,NA,53.93409058,NA,NA,NA,NA,NA,"26883800106.606328",542,1066,"498456538.631864",NA,"3651863.41353381",NA,"5919122.294771",NA,"3892886398.82704",NA,NA,NA,NA,"2017-11-21 00:00:01","2017-11-21 00","2017-11-21 00ADA"
"2017-11-22","ADA",1014,4320,3074205,711.62152778,NA,"0.16393293617021198",NA,0.171246,NA,77.04848,NA,0,0,NA,0,NA,37.05933586,NA,NA,NA,NA,NA,"27020922723.557848",470,904,"729125929.924134",NA,"2287689.25574501",NA,"5667969.954355",NA,"2068071087.193485",NA,NA,NA,NA,"2017-11-22 00:00:01","2017-11-22 00","2017-11-22 00ADA"
"2017-11-23","ADA",1041,4320,3069089,710.43726852,NA,"0.16818755051546322",NA,0.171246,NA,81.570962,NA,0,0,NA,0,NA,56.36956468,NA,NA,NA,NA,NA,"27049955633.986886",485,947,"479868095.245644",NA,"2332214.02416595",NA,"5509063.577752",NA,"2208606680.885153",NA,NA,NA,NA,"2017-11-23 00:00:01","2017-11-23 00","2017-11-23 00ADA"
"2017-11-24","ADA",1029,4320,2928865,677.97800926,NA,"0.16594428418803336",NA,0.171246,NA,77.661925,NA,0,0,NA,0,NA,43.30925255,NA,NA,NA,NA,NA,"27073446012.324961",468,907,"625119216.266745",NA,"2449399.72403671",NA,"5373803.489676",NA,"2221605549.701297",NA,NA,NA,NA,"2017-11-24 00:00:01","2017-11-24 00","2017-11-24 00ADA"
"2017-11-25","ADA",1085,4320,3059328,708.17777778,NA,"0.16752154674796674",NA,0.171246,NA,82.420601,NA,0,0,NA,0,NA,42.66653384,NA,NA,NA,NA,NA,"27097473135.90436",492,957,"635099003.765543",NA,"2091892.83612446",NA,"5228883.850212",NA,"2001941444.171108",NA,NA,NA,NA,"2017-11-25 00:00:01","2017-11-25 00","2017-11-25 00ADA"
"2017-11-26","ADA",1757,4320,3060071,708.34976852,NA,"0.16775172997415905",NA,0.171246,NA,129.839839,NA,0,0,NA,0,NA,36.66965404,NA,NA,NA,NA,NA,"27118143009.064521",774,1510,"739525466.411515",NA,"1784147.18813791",NA,"5084096.11115",NA,"2694062254.08825",NA,NA,NA,NA,"2017-11-26 00:00:01","2017-11-26 00","2017-11-26 00ADA"
"2017-11-27","ADA",2668,4319,3367280,779.64343598,NA,"0.16763395387149604",NA,0.171246,NA,203.50762,NA,0,0,NA,0,NA,26.03283829,NA,NA,NA,NA,NA,"27148179279.556901",1214,2364,"1042843618.365068",NA,"2871191.09253991",NA,"5043778.012118",NA,"6787495742.764336",NA,NA,NA,NA,"2017-11-27 00:00:01","2017-11-27 00","2017-11-27 00ADA"
"2017-11-28","ADA",4719,4320,3765071,871.54421296,NA,"0.169867518970185",NA,0.171246,NA,376.086687,NA,0,0,NA,0,NA,19.41734032,NA,NA,NA,NA,NA,"27222384023.470214",2214,4350,"1401962553.748705",NA,"1642059.87237962",NA,"4807668.125739",NA,"7142960444.851363",NA,NA,NA,NA,"2017-11-28 00:00:01","2017-11-28 00","2017-11-28 00ADA"
"2017-11-29","ADA",2702,4320,3235609,748.98356481,NA,"0.16322533359497313",NA,0.17107,NA,207.949075,NA,0,0,NA,0,NA,36.61830256,NA,NA,NA,NA,NA,"27315318028.521139",1274,2457,"745947139.02734",NA,"2488753.65616489",NA,"5187951.556556",NA,"6114867733.197139",NA,NA,NA,NA,"2017-11-29 00:00:01","2017-11-29 00","2017-11-29 00ADA"
"2017-11-30","ADA",6444,4318,4091696,947.59055118,NA,"0.1693731933478338",NA,0.171246,NA,544.873563,NA,0,0,NA,0,NA,6.55151788,NA,NA,NA,NA,NA,"27353420189.647576",3217,6343,"4175127151.426083",NA,"2390031.5404681",NA,"4364138.974755",NA,"15159970061.189134",NA,NA,NA,NA,"2017-11-30 00:00:01","2017-11-30 00","2017-11-30 00ADA"
"2017-12-01","ADA",6231,4320,4055459,938.76365741,"3563976090.254889007097721055","0.1710796016260097","0.02223254857765872271057001554",0.17107,"0.02223130080402202801",526.069775,"68.365086876303193840325",0,0,"0",0,"0",4.68529497,NA,"0.000012022843028106617","0.129954409329643",NA,NA,"27424818508.577801",3075,6052,"5853381416.060581","760672724.5052621221860871026","4048209.11720504","526082.6246692565030441810007","4088829.533921","531361.426930303041739320203","24499761577.324874","3183852044.49833670730356944",NA,NA,NA,"2017-12-01 00:00:01","2017-12-01 00","2017-12-01 00ADA"
"2017-12-02","ADA",4386,4320,3772530,873.27083333,"3670408714.824657551222025154","0.1682483781401442","0.02245341832237584025062806571",0.17107,"0.02282997503375245855",381.75557,"50.94680617347249110105",0,0,"0",0,"0",27.02999907,NA,"0.000012204453995069146","0.133453995637765",NA,NA,"27503175886.822231",2269,4445,"1017505617.258653","135790190.2070376611596998305","1571441.76516023","209715.182472695065976264086","3875956.113364","517261.83024504783981959146","6985058646.13722","932183986.0911292546476041133",NA,NA,NA,"2017-12-02 00:00:01","2017-12-02 00","2017-12-02 00ADA"
"2017-12-03","ADA",3920,4320,3661244,847.51018519,"3635765280.736827330329229492","0.16948913640973082","0.02237341323899765154559877619",0.17107,"0.02258209513524659122",334.232577,"44.120370907304797532742",0,0,"0",0,"0",32.42139571,NA,"0.000011771506489764278","0.132004998744646",NA,NA,"27542633349.589654",1972,3874,"849520285.79421","112140924.2598160021970952997","1473885.75255544","194560.2869158324821865181742","3752053.54804","495289.82389886477025379384","5709833405.399787","753726551.5119366781327557904",NA,NA,NA,"2017-12-03 00:00:01","2017-12-03 00","2017-12-03 00ADA"
"2017-12-04","ADA",5293,4320,3850538,891.32824074,"3768971314.194444191294108694","0.17056447326588944","0.023296640549524333611224482",0.17107,"0.02336568819108325098",472.122462,"64.485101041085818084068",0,0,"0",0,"0",8.98767681,NA,"0.000011813182876342967","0.136585539200814",NA,NA,"27594219243.467192",2768,5467,"3070228249.638032","419348780.946381971342059758","6030728.1967117","823710.2625214202242007633238","3676783.730744","502195.488388449759121625616","32969991051.422871","4503224005.204605335462901417",NA,NA,NA,"2017-12-04 00:00:01","2017-12-04 00","2017-12-04 00ADA"
"2017-12-05","ADA",6005,4320,4138283,957.93587963,"3566739091.719694956887004871","0.17054854548345377","0.02197818785249191187294102931",0.17107,"0.02204538646323758533",536.204627,"69.099422608237321881413",0,0,"0",0,"0",8.42647595,NA,"0.000010979836086071163","0.128867635840519",NA,NA,"27677539581.262565",3144,6195,"3284592486.606248","423277668.4484787482332769627","4655588.77101965","599954.7183669696522564151984","3516170.619766","453120.594981136886565098554","28841372436.466726","3716719480.283376254739586071",NA,NA,NA,"2017-12-05 00:00:01","2017-12-05 00","2017-12-05 00ADA"
"2017-12-06","ADA",6270,4320,4076524,943.63981481,"3359763086.973866764411100737","0.1716696780758489","0.02079655921098891450130377717",0.17107,"0.0207239124818069947",556.724766,"67.44324152123971696686",0,0,"0",0,"0",22.42657533,NA,"0.000008657928404441826","0.12114288000121",NA,NA,"27733888173.537799",3243,6418,"1236652844.321494","149811687.1227937790043490077","3081383.41768317","373287.6616061106152649966357","3329333.755725","403325.07965377148184442725","19776318774.690567","2395760212.188015740930335586",NA,NA,NA,"2017-12-06 00:00:01","2017-12-06 00","2017-12-06 00ADA"
"2017-12-07","ADA",5893,4319,4170598,965.63973142,"2975033865.864833736348607493","0.1718857909090846","0.0184201598595801529463906923",0.17107,"0.0183327355362672459",529.408236,"56.73409236750895350732",0,0,"0",0,"0",23.34071057,NA,"0.000006291877941342484","0.10716511098537",NA,NA,"27761216673.129563",3080,6088,"1189390382.272249","127461152.3211372150119959971","3170456.29690171","339762.3009317369326161379827","3208732.12368","343864.1341564891775105616","19301737935.537604","2068472888.072413751337128853",NA,NA,NA,"2017-12-07 00:00:01","2017-12-07 00","2017-12-07 00ADA"
"2017-12-08","ADA",5694,4318,4039566,935.51783233,"3223745446.763976622517773786","0.1709237812814431","0.0198082770451841659874740072",0.17107,"0.01982522226406858659",509.523792,"59.048473871696098599504",0,0,"0",0,"0",7.58958069,NA,"0.000007110447106955019","0.115889532145137",NA,NA,"27817399786.605771",2981,5903,"3665209043.54409","424759361.2704496564187385903","2686488.43555582","311335.8879098850117475050473","3072747.134936","356099.227868043190875206232","15858341235.086025","1837815746.33205348882698041",NA,NA,NA,"2017-12-08 00:00:01","2017-12-08 00","2017-12-08 00ADA"
"2017-12-09","ADA",4509,4319,3726015,862.70317203,"3367100790.035010555077659841","0.1724393086259154","0.02085907000201614538576729812",0.17107,"0.02069343198879320619",397.817485,"48.121874494652840776245",0,0,"0",0,"0",25.60614428,NA,"0.000008037510165113032","0.120964704441417",NA,NA,"27835398809.788286",2307,4577,"1087059359.979026","131495814.1901388078021657198","2133857.81496667","258121.4799074511215248225714","2933469.438618","354846.263630355818258441706","9766667219.102457","1181422013.536404800532277262",NA,NA,NA,"2017-12-09 00:00:01","2017-12-09 00","2017-12-09 00ADA"
"2017-12-10","ADA",3788,4320,3689957,854.15671296,"3058052306.696553200000725949","0.17194845298700775","0.01886530732537687496919913292",0.17107,"0.01876892794374877339",331.000772,"36.315716601351590379044",0,0,"0",0,"0",30.32924189,NA,"0.000007089816041528485","0.109714900004377",NA,NA,"27872716527.787514",1925,3803,"919004722.431624","100828511.2251358676676832182","1376101.96035229","150978.8889758786604014619733","2812130.165395","308532.579895604579233933915","5233315755.219765","574172714.7752672180590969114",NA,NA,NA,"2017-12-10 00:00:01","2017-12-10 00","2017-12-10 00ADA"
"2017-12-11","ADA",5634,4319,3914228,906.28108358,"3356133471.395581951879863137","0.1719784460902445","0.02069372850699652052584345412",0.17107,"0.02058441750214596253",499.253429,"60.073893855813331686491",0,0,"0",0,"0",23.31976705,NA,"0.000007131150590128913","0.120327453686479",NA,NA,"27891668680.534085",2903,5761,"1196052628.707279","143917967.2873665771327311806","2501933.63016644","301051.3030104965877803475648","2727711.133807","328218.535123254914995695553","14413639643.388857","1734356556.643470380145160165",NA,NA,NA,"2017-12-11 00:00:01","2017-12-11 00","2017-12-11 00ADA"
"2017-12-12","ADA",6598,4320,4296073,994.46134259,"3854962230.315406581382932133","0.1718020315667466","0.02372216614841130421910873957",0.17107,"0.02362108833056548856",593.232415,"81.91263971046754599932",0,0,"0",0,"0",21.96577539,NA,"0.000007920101220417202","0.138078496116008",NA,NA,"27918628452.30167",3453,6836,"1271005824.027336","175498572.7363820614004191947","2327916.74216662","321435.242841643636428785253","2611477.381021","360588.869412350892433484168","15913638849.450994","2197331320.065473092872134912",NA,NA,NA,"2017-12-12 00:00:01","2017-12-12 00","2017-12-12 00ADA"
"2017-12-13","ADA",6444,4320,4226586,978.37638889,"3786313596.225603490939628361","0.1718959021020949","0.02329042019554112063949562776",0.17107,"0.02317851754537354286",572.413354,"77.557099251155181220292",0,0,"0",0,"0",21.8295988,NA,"0.000008204067223316796","0.135491421905498",NA,NA,"27945042888.888316",3330,6603,"1280144593.702136","173448611.2453384266833527437","2488498.90697961","337170.2553169449601980328958","2509971.063638","340079.548353967827780081724","16431558282.786376","2226335195.857789085626793895",NA,NA,NA,"2017-12-13 00:00:01","2017-12-13 00","2017-12-13 00ADA"
"2017-12-14","ADA",9816,4319,4866169,1126.68881686,"6667832373.782516476811869258","0.1727576296148399","0.04117349424728610808971459409",0.17107,"0.0407712798363042184",865.688482,"206.32037967315956811184",0,0,"0",0,"0",18.49512546,NA,"0.00001435478609000586","0.23833097466712",NA,NA,"27977195927.199834",5011,9940,"1512679434.720744","360518364.0359030400155587373","2570082.49566244","612530.2661661335349228869728","4323812.606434","1030498.47276939575272025008","25546620006.884693","6088550845.691376727373898394",NA,NA,NA,"2017-12-14 00:00:01","2017-12-14 00","2017-12-14 00ADA"
"2017-12-15","ADA",10695,4319,5128071,1187.32831674,"6044108872.845793468940439069","0.17257465585850304","0.03722232826983237267735260198",0.17107,"0.036897791656853422",936.735232,"202.0427978486599324672",0,0,"0",0,"0",19.30561598,NA,"0.000012184399473991792","0.2156882659546",NA,NA,"28022427859.464602",5428,10789,"1451516900.288999","313075163.2271302259126134454","2494929.24569554","538126.962683489198779062484","3342984.152098","721042.4548797264015627508","26917791631.809234","5805851800.392176384164104776",NA,NA,NA,"2017-12-15 00:00:01","2017-12-15 00","2017-12-15 00ADA"
"2017-12-16","ADA",13835,4320,5555599,1286.01828704,"11751463558.10662945808492455","0.17205730592198348","0.07208791066624840568898890806",0.17107,"0.07167425301467227759",1226.080362,"513.698451407663397550194",0,0,"0",0,"0",20.62736813,NA,"0.00002133224060346609","0.418976167736437",NA,NA,"28048047748.38424",7126,14186,"1359749220.804004","569702517.6150678910939062937","1406266.85224735","589192.296569376980775931692","2255751.05288","945105.93150309524908978856","19949301565.980947","8358281919.133198566436459666",NA,NA,NA,"2017-12-16 00:00:01","2017-12-16 00","2017-12-16 00ADA"
"2017-12-17","ADA",15271,4320,5980951,1384.47939815,"13495859027.86057002793020117","0.1726726395253785","0.08296866309339486335615412979",0.17107,"0.08219859981523582437",1266.035793,"608.326237800735023021463",0,0,"0",0,"0",26.24860619,NA,"0.000024960270070399944","0.480496871545191",NA,NA,"28087298434.348447",7332,14564,"1070049138.286083","514155263.3460903440976208769","2427735.73949061","1166519.427763688914429935157","3986192.430908","1915352.992428413926467163428","35357543309.941223","16989188945.95035524010339831",NA,NA,NA,"2017-12-17 00:00:01","2017-12-17 00","2017-12-17 00ADA"
"2017-12-18","ADA",14287,4318,5693957,1318.65609078,"14697651833.7636180462432404","0.17093665133615316","0.0890140785838119505132043644",0.17107,"0.08908351897795753566",1215.359591,"632.890098730877468609958",0,0,"0",0,"0",19.07553709,NA,"0.000027433484097989773","0.520743081650538",NA,NA,"28224382332.988856",7110,14101,"1479611410.064827","770497405.3224558691927394269","1363856.42665878","710218.7985471840649869294236","3210362.42734","1671774.02362813298729690892","19231739472.315514","10014795278.31387229729982385",NA,NA,NA,"2017-12-18 00:00:01","2017-12-18 00","2017-12-18 00ADA"
"2017-12-19","ADA",21375,4319,6964014,1612.41352165,"14957257712.41748929432164558","0.17166583001677524","0.09081252930442699461137989985",0.17107,"0.09049733069528287328",1846.094336,"976.597940139595804524544",0,0,"0",0,"0",12.76716955,NA,"0.00002996645508121595","0.529007603292704",NA,NA,"28274182864.89452",10754,21398,"2214600718.284014","1171540618.229727008003046034","1366063.98324562","722658.2337212499886007859565","2048269.440761","1083550.107754663764271507744","29231037113.489833","15463440885.16733700746722708",NA,NA,NA,"2017-12-19 00:00:01","2017-12-19 00","2017-12-19 00ADA"
"2017-12-20","ADA",16847,4320,5974532,1382.99351852,"13534802542.24186933847369244","0.1706727279789851","0.08151713636376076134343545172",0.17107,"0.08170688242274779487",1428.018715,"682.053879955505891151815",0,0,"0",0,"0",19.98730799,NA,"0.000029028402085454888","0.477622507878341",NA,NA,"28337865822.875805",8367,16621,"1417793023.529102","677169859.5503854267782889798","1046189.16168746","499683.4911203038301279453039","1941454.849595","927282.534196131228713121895","17388710056.407334","8305239305.910599257921212153",NA,NA,NA,"2017-12-20 00:00:01","2017-12-20 00","2017-12-20 00ADA"
"2017-12-21","ADA",15587,4320,5629975,1303.2349537,"13514934154.42053136968240724","0.17076330119862204","0.08135576386652499782825595086",0.17107,"0.08150188258809989387",1324.952454,"631.239371840315809786614",0,0,"0",0,"0",8.43159609,NA,"0.000030473918274607047","0.476424168984041",NA,NA,"28367440264.923351",7759,15415,"3364421156.720063","1602891553.702681983162551515","1189931.01715751","566911.8959976013347563732979","1878538.82893","894981.30047722880799910613","18342786629.482961","8738946876.802998062264490425",NA,NA,NA,"2017-12-21 00:00:01","2017-12-21 00","2017-12-21 00ADA"
"2017-12-22","ADA",13907,4320,5445908,1260.62685185,"12097097290.34085600203356594","0.17074493406433122","0.07272463645859687204609886238",0.17107,"0.07286309035842196879",1167.895349,"497.436513376791724611353",0,0,"0",0,"0",20.56854062,NA,"0.000029773100370132562","0.425925588112597",NA,NA,"28401903121.028002",6840,13578,"1380841920.205081","588135906.9538768632019595054","873676.09330473","372121.0038607332955090726838","1852746.030974","789131.942865880807561579478","11862773994.891663","5052658990.421053323075660579",NA,NA,NA,"2017-12-22 00:00:01","2017-12-22 00","2017-12-22 00ADA"
"2017-12-23","ADA",12414,4320,5169033,1196.53541667,"12110207815.56717080123848432","0.17059934519745773","0.07264324863573178829399085759",0.17107,"0.07284365909922510812",1049.697771,"446.973908855675827560636",0,0,"0",0,"0",25.96634534,NA,"0.00002855717615441042","0.425812001515316",NA,NA,"28440268880.330231",6153,12218,"1095274229.222726","466380911.7534739674408642714","777075.94190811","330888.2621532917433084296128","1748306.651561","744449.954563729574016808276","9494313858.233255","4042792786.988904476462583034",NA,NA,NA,"2017-12-23 00:00:01","2017-12-23 00","2017-12-23 00ADA"
"2017-12-24","ADA",9785,4320,4524742,1047.39398148,"11227929977.37814245234353505","0.17026048595386936","0.06714087466509427007634998288",0.17107,"0.06746010012017500276",812.142518,"320.261972152516685229224",0,0,"0",0,"0",28.11158853,NA,"0.00002811438264388398","0.394342082891068",NA,NA,"28472563453.187713",4770,9472,"1012840787.114766","399405745.6278656118755923101","754424.16248217","297501.1956165684352926022576","1652163.592462","651517.632328254693891929416","7145905667.031147","2817931324.880149137738164095",NA,NA,NA,"2017-12-24 00:00:01","2017-12-24 00","2017-12-24 00ADA"
"2017-12-25","ADA",8669,4320,4445348,1029.01574074,"12011398765.31966983618321824","0.1706640474158284","0.07191508183943239495852922289",0.17107,"0.07208614372244573574",719.860952,"303.337815198740931186864",0,0,"0",0,"0",27.14911209,NA,"0.000029925831092928156","0.421383899704482",NA,NA,"28504645701.326761",4218,8374,"1049929205.935011","442423263.2105251026433974193","701359.76115006","295541.7112492163341384565689","1494142.888817","629607.757205427728082577794","5873186639.870564","2474866290.000921384078330668",NA,NA,NA,"2017-12-25 00:00:01","2017-12-25 00","2017-12-25 00ADA"
"2017-12-26","ADA",8862,4320,4347676,1006.40648148,"12144887406.1275198368005119","0.17045364586727896","0.07250095362656870151949564302",0.17107,"0.0727631144161874014",732.098409,"311.39159582612825399418",0,0,"0",0,"0",23.70657049,NA,"0.000027045033269079443","0.42534117271402",NA,NA,"28553284246.228352",4295,8523,"1204446010.140744","512300478.4239864780726620309","748958.35634944","318562.8256036356967443071488","1329082.005162","565313.29870870626318977124","6383372071.166287","2715110962.619791245722516244",NA,NA,NA,"2017-12-26 00:00:01","2017-12-26 00","2017-12-26 00ADA"
"2017-12-27","ADA",10132,4320,4740051,1097.23402778,"11702214788.87444376119447494","0.1709250333604465","0.06994530008930246923932067737",0.17107,"0.07000462279298815255",840.267464,"343.85109523902935596676",0,0,"0",0,"0",25.09955392,NA,"0.00002659147627137752","0.409216243601965",NA,NA,"28596652678.960888",4916,9753,"1139329120.04821","466231982.7324607288248507326","655559.70527925","268265.6800511859488461737262","1200888.889501","491423.240344934445111469465","6393673805.588513","2616395177.539211546197748228",NA,NA,NA,"2017-12-27 00:00:01","2017-12-27 00","2017-12-27 00ADA"
"2017-12-28","ADA",10055,4319,4706837,1089.79786988,"11670570453.71528384297666919","0.17059934698892992","0.06949537587036713906743865754",0.17107,"0.06968710115235756597",832.866012,"339.276424999150349958852",0,0,"0",0,"0",26.55848548,NA,"0.000028507751433220724","0.407360151706071",NA,NA,"28649268724.094876",4882,9698,"1078723737.495209","439429065.3549882480735387138","628992.85195573","256226.6235947204300884642368","1090099.172668","444062.964352698965812867428","6099972678.266704","2484885795.62161276862875396",NA,NA,NA,"2017-12-28 00:00:01","2017-12-28 00","2017-12-28 00ADA"
"2017-12-29","ADA",11590,4320,4900270,1134.32175926,"15689995423.38101688975657827","0.17093233788993153","0.09339430685790929945420709507",0.17107,"0.09346952292006086781",975.33992,"532.90791493125815867736",0,0,"0",0,"0",18.28353375,NA,"0.000037495968504925577","0.546381732156783",NA,NA,"28716178634.754956",5706,11324,"1570603310.044028","858148957.0730329136551288419","703289.24347742","384264.3950584262399515603399","999949.561229","546354.173333716160686166307","7964047393.138304","4351410009.641618697500930716",NA,NA,NA,"2017-12-29 00:00:01","2017-12-29 00","2017-12-29 00ADA"
"2017-12-30","ADA",11357,4320,4894479,1132.98125,"19305435097.23410340421100452","0.17171687854558387","0.1153710574357435789903831702",0.17107,"0.11493644051008885708",902.028763,"606.044164709993223662572",0,0,"0",0,"0",25.542288,NA,"0.000051886835683112816","0.671867893319044",NA,NA,"28733974772.726193",5253,10420,"1124956964.445848","755822465.7768185781229251293","532298.41796548","357634.2166955270107950186011","904877.758564","607958.313357653205255292816","5546549515.20028","3726548537.967376940137598132",NA,NA,NA,"2017-12-30 00:00:01","2017-12-30 00","2017-12-30 00ADA"
"2017-12-31","ADA",6930,4319,3947312,913.94119009,"20931275297.22780220219427465","0.17092711086543752","0.1243689945783606813722828432",0.17107,"0.12447296274298787114",541.155233,"393.752236835107970555566",0,0,"0",0,"0",48.21277411,NA,"0.000052265576327343476","0.727614209054702",NA,"459.8995931019409","28766996351.57096",3166,6261,"596667519.764471","434143765.4620563396345950926","1370750.63531389","997377.6393251463403159504108","868553.873299","631972.139541849739468201898","8582269727.700259","6244581399.814736660024790568",NA,NA,"0.17966422886605782","2017-12-31 00:00:01","2017-12-31 00","2017-12-31 00ADA"
"2018-01-01","ADA",6335,4318,4008039,928.21653543,"21224930831.92037651705407281","0.17108412411226828","0.126149670234301852389725864",0.17107,"0.12613925575479218986",505.895755,"373.02457488284731254649",0,0,"0",0,"0",37.80296275,NA,"0.00005476224243085468","0.737354625327598",NA,"452.5159601283159","28785241324.675205",2957,5856,"761454638.239066","561462099.4827281873580915435","803243.06087385","592274.9861976306593124015123","838709.206194","618426.112491984005780742012","4703791364.477266","3468362319.173325435875273387",NA,NA,"0.17975914505199217","2018-01-01 00:00:01","2018-01-01 00","2018-01-01 00ADA"
"2018-01-02","ADA",7085,4320,4117903,953.21828704,"22772518181.2081974369374785","0.1710365449541203","0.1352135719739094083903691823",0.17107,"0.13524001998392480413",559.289502,"442.148380354704809185218",0,0,"0",0,"0",59.78465268,NA,"0.00005358115950032844","0.790553691377359",NA,"498.8816324347135","28805783123.385703",3270,6495,"481825716.702403","380909098.9396263108485750937","446755.62679477","353184.3099062111795677176124","806781.943624","637804.443668553543648009016","2901677796.032025","2293932092.840836749387123922",NA,NA,"0.17931114121939085","2018-01-02 00:00:01","2018-01-02 00","2018-01-02 00ADA"
"2018-01-03","ADA",7654,4320,4059295,939.65162037,"29775754797.74417708450485986","0.17125410014946935","0.1768364980587367735489926199",0.17107,"0.1766463967665876481",572.844965,"591.51808600650034749095",0,0,"0",0,"0",40.25644381,NA,"0.00006879263676671889","1.03259716353883",NA,"656.0076781046789","28835789840.540738",3345,6613,"716302462.753803","739651891.2754554012665206705","349645.77223902","361043.2326573558413558111466","778783.412763","804169.54303016365766808729","2312207491.81665","2387578897.56310526897951552",NA,NA,"0.18317029185504535","2018-01-03 00:00:01","2018-01-03 00","2018-01-03 00ADA"
"2018-01-04","ADA",8003,4320,4216513,976.04467593,"33512170333.60253698143613507","0.1708907038027265","0.198336381882662224523978354",0.17107,"0.1985444737113060871",575.218109,"667.60026141706727855177",0,0,"0",0,"0",11.26143911,NA,"0.00007701264282727856","1.16060369270653",NA,"800.6168889005172","28874774864.322629",3366,6621,"2564039514.04795","2975833728.249507472891698114","924116.33027104","1072532.825402976295506077891","210441.381517","244239.04448689391004720601","6118574222.724553","7101239836.993102756431254431",NA,NA,"0.18181440262351656","2018-01-04 00:00:01","2018-01-04 00","2018-01-04 00ADA"
"2018-01-05","ADA",6204,4320,3767743,872.16273148,"27720564602.529154053716738","0.17168388395357612","0.164707745103688691950267315",0.17107,"0.16411880548151541273",429.038026,"411.604655014130777846814",0,0,"0",0,"0",11.89441224,NA,"0.00005644252149369373","0.959366373306339",NA,"691.9296398572964","28894659406.284603",2499,4893,"2429263322.815181","2330553543.815306442356392732","1393817.52129729","1337181.660457812027685860521","36132.812552","34664.605335370003560367128","6819949131.707616","6542829864.620051255454947378",NA,NA,"0.18656335112564293","2018-01-05 00:00:01","2018-01-05 00","2018-01-05 00ADA"
"2018-01-06","ADA",7036,4320,4093397,947.54560185,"29147354523.56145931274550866","0.1712085757877217","0.1725585612541253339436007153",0.17107,"0.1724188927915854538",516.193856,"520.26406218120710674304",0,0,"0",0,"0",54.59654623,NA,"0.00005892827626221604","1.00788503414734",NA,"840.4973548573423","28919324661.090747",3015,5933,"529691466.884348","533868102.1882856987785718343","1176149.40229627","1185423.380495749619957512422","748789.747112","754693.97983715620314748208","6978094403.823742","7033116916.481254365136618146",NA,NA,"0.18308367716698867","2018-01-06 00:00:01","2018-01-06 00","2018-01-06 00ADA"
